 0.755823845E+02 -0.349878356E+04 0.529233554E+02
 0.746472331E+02 -0.349878356E+04 0.542343894E+02
 0.736893433E+02 -0.349878356E+04 0.555289031E+02
 0.727090071E+02 -0.349878356E+04 0.568065022E+02
 0.717065230E+02 -0.349878356E+04 0.580667974E+02
 0.706821964E+02 -0.349878356E+04 0.593094049E+02
 0.696363393E+02 -0.349878356E+04 0.605339462E+02
 0.685692703E+02 -0.349878356E+04 0.617400483E+02
 0.674813145E+02 -0.349878356E+04 0.629273438E+02
 0.663728032E+02 -0.349878356E+04 0.640954710E+02
 0.652440741E+02 -0.349878356E+04 0.652440741E+02
 0.640954710E+02 -0.349878356E+04 0.663728032E+02
 0.629273438E+02 -0.349878356E+04 0.674813145E+02
 0.617400483E+02 -0.349878356E+04 0.685692703E+02
 0.605339462E+02 -0.349878356E+04 0.696363393E+02
 0.593094049E+02 -0.349878356E+04 0.706821964E+02
 0.580667974E+02 -0.349878356E+04 0.717065230E+02
 0.568065022E+02 -0.349878356E+04 0.727090071E+02
 0.555289031E+02 -0.349878356E+04 0.736893433E+02
 0.542343894E+02 -0.349878356E+04 0.746472331E+02
 0.529233554E+02 -0.349878356E+04 0.755823845E+02
 0.515962004E+02 -0.349878356E+04 0.764945129E+02
 0.502533287E+02 -0.349878356E+04 0.773833403E+02
 0.488951494E+02 -0.349878356E+04 0.782485959E+02
 0.475220761E+02 -0.349878356E+04 0.790900163E+02
 0.461345272E+02 -0.349878356E+04 0.799073451E+02
 0.447329252E+02 -0.349878356E+04 0.807003333E+02
 0.433176972E+02 -0.349878356E+04 0.814687395E+02
 0.418892741E+02 -0.349878356E+04 0.822123294E+02
 0.404480912E+02 -0.349878356E+04 0.829308767E+02
 0.389945874E+02 -0.349878356E+04 0.836241625E+02
 0.375292054E+02 -0.349878356E+04 0.842919755E+02
 0.360523917E+02 -0.349878356E+04 0.849341124E+02
 0.345645961E+02 -0.349878356E+04 0.855503775E+02
